"Candidate_ID","Party","Weight","Candidate_Name"
"Mirza_Zulfiqar_Ahmed","Aalay Kalam Ullah Farman Rasool",1,"Mirza Zulfiqar Ahmed"
"Nawab_Amber_Shahzada","Aap Janab Sarkar Party",1,"Nawab Amber Shahzada"
"Nawab_Doctor_Amber_Shahzada","Aap Janab Sarkar Party",1,"Nawab Doctor Amber Shahzada"
"Nawab_Dr__Amber_Shehzada","Aap Janab Sarkar Party",1,"Nawab Dr. Amber Shehzada"
"Noor_Hussain","AATP",1,"Noor Hussain"
"Rashida_Naeem","AATP",1,"Rashida Naeem"
"Waqar_Ahmed","AATP",1,"Waqar Ahmed"
"Ehsaamuddin","Afgan Qomi Movement (Pakistan)",1,"Ehsaamuddin"
"Arslan_Khan_Manj","AJP",1,"Arslan Khan Manj"
"Ghulam_Mustafa","AJP",1,"Ghulam Mustafa"
"Mirza_Tariq_Mehmood","AJP",1,"Mirza Tariq Mehmood"
"Muhammad_Ali_Khan_Yousafzai","AJP",1,"Muhammad Ali Khan Yousafzai"
"Muhammad_Amin_Watoo","AJP",1,"Muhammad Amin Watoo"
"Muhammad_Kashif","AJP-P",1,"Muhammad Kashif"
"Syed_Muhammad_Hussain","AL",1,"Syed Muhammad Hussain"
"Sadeed_Anver_Malik_Kashir","ALI",1,"Sadeed Anver Malik Kashir"
"Zain_Ul_Abideen","ALI",1,"Zain Ul Abideen"
"Rana_Muhammad_Ali","All Pakistan Bayrozgar Party",1,"Rana Muhammad Ali"
"Abdul_Majeed","All Pakistan Muslim League",1,"Abdul Majeed"
"Akhtar_Nawaz_Faisal_Daryana","All Pakistan Muslim League",1,"Akhtar Nawaz Faisal Daryana"
"Amoon_Pasha","All Pakistan Muslim League",1,"Amoon Pasha"
"Arshad_Ali","All Pakistan Muslim League",1,"Arshad Ali"
"Asghar_Abbas","All Pakistan Muslim League",1,"Asghar Abbas"
"Ashar_Jahangir","All Pakistan Muslim League",1,"Ashar Jahangir"
"Babar_Ali","All Pakistan Muslim League",1,"Babar Ali"
"Ch__Muhamamd_Ilyas","All Pakistan Muslim League",1,"Ch. Muhamamd Ilyas"
"Ch_Ghulam_Dastageer","All Pakistan Muslim League",1,"Ch Ghulam Dastageer"
"Chaudhary_Tanveer_Ahmed_Advocate","All Pakistan Muslim League",1,"Chaudhary Tanveer Ahmed Advocate"
"Choudhry_Gulzar_Hussain_Gohar_Advocate","All Pakistan Muslim League",1,"Choudhry Gulzar Hussain Gohar Advocate"
"Dilshad_Rind","All Pakistan Muslim League",1,"Dilshad Rind"
"Farid_Ullah_Bazai","All Pakistan Muslim League",1,"Farid Ullah Bazai"
"Ghulam_Haider","All Pakistan Muslim League",1,"Ghulam Haider"
"Ghulam_Qadir_Bajwa","All Pakistan Muslim League",1,"Ghulam Qadir Bajwa"
"Haji_Rashid_Ahmed_Khan_Rana","All Pakistan Muslim League",1,"Haji Rashid Ahmed Khan Rana"
"Hizbullah","All Pakistan Muslim League",1,"Hizbullah"
"Iftikhar_Ud_Din","All Pakistan Muslim League",1,"Iftikhar Ud Din"
"Israr_Ahmad_Chishti_Advocate","All Pakistan Muslim League",1,"Israr Ahmad Chishti Advocate"
"Jawaid_Ahmed_Khan","All Pakistan Muslim League",1,"Jawaid Ahmed Khan"
"Khalid_Ibrar","All Pakistan Muslim League",1,"Khalid Ibrar"
"Makhdeem_Syed_Zahid_Hussain","All Pakistan Muslim League",1,"Makhdeem Syed Zahid Hussain"
"Makhodzada_Syed_Hasan_Raza_Gillini","All Pakistan Muslim League",1,"Makhodzada Syed Hasan Raza Gillini"
"Malik_Azhar_Mehmood","All Pakistan Muslim League",1,"Malik Azhar Mehmood"
"Malik_Fakhar_Iqbal_Wattoo","All Pakistan Muslim League",1,"Malik Fakhar Iqbal Wattoo"
"Malik_Hamid_Mehmood","All Pakistan Muslim League",1,"Malik Hamid Mehmood"
"Malik_Muhammad_Iqbal_Jora","All Pakistan Muslim League",1,"Malik Muhammad Iqbal Jora"
"Malik_Muhammad_Siddique_Advocate","All Pakistan Muslim League",1,"Malik Muhammad Siddique Advocate"
"Malik_Nisar_Ahmad_Thind","All Pakistan Muslim League",1,"Malik Nisar Ahmad Thind"
"Malik_Shamriz_Awan","All Pakistan Muslim League",1,"Malik Shamriz Awan"
"Malik_Zia_Ul_Haque_Tiwana","All Pakistan Muslim League",1,"Malik Zia Ul Haque Tiwana"
"Mashood_Ahsan_Gill","All Pakistan Muslim League",1,"Mashood Ahsan Gill"
"Mian_Nadeem_Ahmed_Saleemi","All Pakistan Muslim League",1,"Mian Nadeem Ahmed Saleemi"
"Mirza_Bilal_Baig","All Pakistan Muslim League",1,"Mirza Bilal Baig"
"Mohammad_Sharif_Rind","All Pakistan Muslim League",1,"Mohammad Sharif Rind"
"Muhammad_Amjad","All Pakistan Muslim League",1,"Muhammad Amjad"
"Muhammad_Asim_Ishtiaq","All Pakistan Muslim League",1,"Muhammad Asim Ishtiaq"
"Muhammad_Ghufran_Rajput","All Pakistan Muslim League",1,"Muhammad Ghufran Rajput"
"Muhammad_Khaliq_Siddique","All Pakistan Muslim League",1,"Muhammad Khaliq Siddique"
"Muhammad_Naseer","All Pakistan Muslim League",1,"Muhammad Naseer"
"Muhammad_Nisar_Butt","All Pakistan Muslim League",1,"Muhammad Nisar Butt"
"Muhammad_Sharif_Noori","All Pakistan Muslim League",1,"Muhammad Sharif Noori"
"Muhammad_Zeb","All Pakistan Muslim League",1,"Muhammad Zeb"
"Mushtaq_Ahmed_Khan_Mughal","All Pakistan Muslim League",1,"Mushtaq Ahmed Khan Mughal"
"Nadir_Khan","All Pakistan Muslim League",1,"Nadir Khan"
"Nasar_Ullah_Khan_Jarral","All Pakistan Muslim League",1,"Nasar Ullah Khan Jarral"
"Paras_Shah","All Pakistan Muslim League",1,"Paras Shah"
"Qaiser_Nawaz_Khan_Babar","All Pakistan Muslim League",1,"Qaiser Nawaz Khan Babar"
"Qasim_Ali","All Pakistan Muslim League",1,"Qasim Ali"
"Raja_Amir_Rasheed","All Pakistan Muslim League",1,"Raja Amir Rasheed"
"Rana_Arshad_Saeed_Khan","All Pakistan Muslim League",1,"Rana Arshad Saeed Khan"
"Riaz_Ahmad","All Pakistan Muslim League",1,"Riaz Ahmad"
"Riaz_Hussain_Sewag","All Pakistan Muslim League",1,"Riaz Hussain Sewag"
"Sahibzada_Ahmed_Raza_Khan_Qasoori","All Pakistan Muslim League",1,"Sahibzada Ahmed Raza Khan Qasoori"
"Saira_Goga_Daughter_of_Goga_Pehalwan","All Pakistan Muslim League",1,"Saira Goga Daughter of Goga Pehalwan"
"Saqlain_Abbas_Bangash","All Pakistan Muslim League",1,"Saqlain Abbas Bangash"
"Saradar_Sikandar_Hayat_Khan_Goopang","All Pakistan Muslim League",1,"Saradar Sikandar Hayat Khan Goopang"
"Sardar_Ghulam_Mustafa","All Pakistan Muslim League",1,"Sardar Ghulam Mustafa"
"Sardar_Ghulam_Mustafa_Khaskheli","All Pakistan Muslim League",1,"Sardar Ghulam Mustafa Khaskheli"
"Sarmir_Khan","All Pakistan Muslim League",1,"Sarmir Khan"
"Shafiur_Rahman","All Pakistan Muslim League",1,"Shafiur Rahman"
"Shaheen_Munawer","All Pakistan Muslim League",1,"Shaheen Munawer"
"Shoaib_Khaskhali","All Pakistan Muslim League",1,"Shoaib Khaskhali"
"Syed_Adnan_Haider_Jafri","All Pakistan Muslim League",1,"Syed Adnan Haider Jafri"
"Syed_Ali_Abbas_Kazmi","All Pakistan Muslim League",1,"Syed Ali Abbas Kazmi"
"Syed_Imran_Sultan","All Pakistan Muslim League",1,"Syed Imran Sultan"
"Syed_Marghoob_Hussain_Abdi","All Pakistan Muslim League",1,"Syed Marghoob Hussain Abdi"
"Syed_Mukhtar_Hussain_Shah","All Pakistan Muslim League",1,"Syed Mukhtar Hussain Shah"
"Syed_Naveed_Ali_Shah","All Pakistan Muslim League",1,"Syed Naveed Ali Shah"
"Syed_Sajjad_Hussain_Shah_Kazmi","All Pakistan Muslim League",1,"Syed Sajjad Hussain Shah Kazmi"
"Syed_Zakir_Shah","All Pakistan Muslim League",1,"Syed Zakir Shah"
"Tayyaba_Zameer","All Pakistan Muslim League",1,"Tayyaba Zameer"
"Waheed_Ahmad","All Pakistan Muslim League",1,"Waheed Ahmad"
"Waheed_Depal","All Pakistan Muslim League",1,"Waheed Depal"
"Waseem_Akhter_Raja","All Pakistan Muslim League",1,"Waseem Akhter Raja"
"Yar_Badshah","All Pakistan Muslim League",1,"Yar Badshah"
"Mian_Saghir_Ahmed_Malvi","All Pakistan Youth Working Party",1,"Mian Saghir Ahmed Malvi"
"Muhammad_Naseem_Sadiq","ALPP",1,"Muhammad Naseem Sadiq"
"Sheikh_Rasheed_Ahmed","AMLP",1,"Sheikh Rasheed Ahmed"
"Sheikh_Rashid_Shafiq","AMLP",1,"Sheikh Rashid Shafiq"
"Abdul_Matin_Khan","ANP",1,"Abdul Matin Khan"
"Abdul_Qayyum","ANP",1,"Abdul Qayyum"
"Abdul_Rasheed_Nasir","ANP",1,"Abdul Rasheed Nasir"
"Abdul_Rashid","ANP",1,"Abdul Rashid"
"Abdul_Rauf","ANP",1,"Abdul Rauf"
"Abdul_Rehman_Khan_Yousufzai","ANP",1,"Abdul Rehman Khan Yousufzai"
"Abdur_Rauf","ANP",1,"Abdur Rauf"
"Ahmad_Ali","ANP",1,"Ahmad Ali"
"Ahmad_Khan","ANP",1,"Ahmad Khan"
"Ahmadullah","ANP",1,"Ahmadullah"
"Ahmed_Zaman","ANP",1,"Ahmed Zaman"
"Aimal_Wali_Khan","ANP",1,"Aimal Wali Khan"
"Alhaj_Ghulam_Ahmad_Bilour","ANP",1,"Alhaj Ghulam Ahmad Bilour"
"Aman_Masood","ANP",1,"Aman Masood"
"Ameer_Haider_Azam_Khan","ANP",1,"Ameer Haider Azam Khan"
"Amir_Haider_Khan","ANP",1,"Amir Haider Khan"
"Amir_Nawab","ANP",1,"Amir Nawab"
"Anwar_Zaib","ANP",1,"Anwar Zaib"
"Arbab_Inam_Ullah_Khan","ANP",1,"Arbab Inam Ullah Khan"
"Arbab_Mohammad_Ayub_Jan","ANP",1,"Arbab Mohammad Ayub Jan"
"Arbab_Muhammad_Zahir_Khan","ANP",1,"Arbab Muhammad Zahir Khan"
"Arbab_Najeeb_Ullah_Khan","ANP",1,"Arbab Najeeb Ullah Khan"
"Arbab_Najeeb_Ullah_Khan_Khalil","ANP",1,"Arbab Najeeb Ullah Khan Khalil"
"Arshad_Mansoor_Shah","ANP",1,"Arshad Mansoor Shah"
"Arshad_Sohail","ANP",1,"Arshad Sohail"
"Asfandiyar_Wali_Khan","ANP",1,"Asfandiyar Wali Khan"
"Asfandyar_Wali_Khan","ANP",1,"Asfandyar Wali Khan"
"Asghar_Khan","ANP",1,"Asghar Khan"
"Ashraf_Ullah","ANP",1,"Ashraf Ullah"
"Asif_Ali","ANP",1,"Asif Ali"
"Aurang_Zeb_Khan","ANP",1,"Aurang Zeb Khan"
"Aziz_Ur_Rehman","ANP",1,"Aziz Ur Rehman"
"Bahadar_Khan","ANP",1,"Bahadar Khan"
"Bashir_Khan_Umerzai","ANP",1,"Bashir Khan Umerzai"
"Bismillah_Jan","ANP",1,"Bismillah Jan"
"Bismillah_Jan_Luni","ANP",1,"Bismillah Jan Luni"
"Ch__Ghulam_Mustafa","ANP",1,"Ch. Ghulam Mustafa"
"Dost_Muhammad","ANP",1,"Dost Muhammad"
"Doulat_Ali","ANP",1,"Doulat Ali"
"Dr_Sherbaz_Khan","ANP",1,"Dr Sherbaz Khan"
"Engineer_Noor_Ahmed_Khan","ANP",1,"Engineer Noor Ahmed Khan"
"Faisal_Imran_Khan_Niazi","ANP",1,"Faisal Imran Khan Niazi"
"Farid_Ullah_Dumar","ANP",1,"Farid Ullah Dumar"
"Gul_Afzal","ANP",1,"Gul Afzal"
"Habib_Ullah_Khan","ANP",1,"Habib Ullah Khan"
"Hafiz_Zardullah_Khan_Hassan_Zai_","ANP",1,"Hafiz Zardullah Khan Hassan Zai."
"Haji_Ghulam_Ahmad_Bilour","ANP",2,"Haji Ghulam Ahmad Bilour"
"Haji_Naseem-Ur-Rehman","ANP",1,"Haji Naseem-Ur-Rehman"
"Haji_Nizamuddin_Kakar","ANP",1,"Haji Nizamuddin Kakar"
"Haji_Rehmanullah","ANP",1,"Haji Rehmanullah"
"Hameed_Ullah","ANP",1,"Hameed Ullah"
"Hamid_Khan_Toofan","ANP",1,"Hamid Khan Toofan"
"Hamidullah_Khan","ANP",1,"Hamidullah Khan"
"Imtiaz_Hussain","ANP",1,"Imtiaz Hussain"
"Inayat_Khan","ANP",1,"Inayat Khan"
"Iqbal_Zaib_Khan","ANP",1,"Iqbal Zaib Khan"
"Irfan_Ali","ANP",1,"Irfan Ali"
"Irshad_Khan","ANP",1,"Irshad Khan"
"Jumma_Khan_Babar","ANP",1,"Jumma Khan Babar"
"Kabir_Ahmed_Sher","ANP",1,"Kabir Ahmed Sher"
"Khadija_Bibi","ANP",1,"Khadija Bibi"
"Khan_Parvez","ANP",1,"Khan Parvez"
"Khan_Zeb","ANP",1,"Khan Zeb"
"Khudai_Dad","ANP",1,"Khudai Dad"
"Khursheed_Begum_Saeed","ANP",1,"Khursheed Begum Saeed"
"Khurshid","ANP",1,"Khurshid"
"m_Shafi","ANP",1,"m Shafi"
"Maj_r__Mahr_Muhammad_Ramzan","ANP",1,"Maj(r) Mahr Muhammad Ramzan"
"Majid_Khan","ANP",1,"Majid Khan"
"Malik_Dad_Muhammad_Tareen","ANP",1,"Malik Dad Muhammad Tareen"
"Malik_Darya_Khan","ANP",1,"Malik Darya Khan"
"Malik_Muhammad_Usman_Achakzai_","ANP",1,"Malik Muhammad Usman Achakzai."
"Mamoon_Khan_Kakar","ANP",1,"Mamoon Khan Kakar"
"Masood_Abbas","ANP",1,"Masood Abbas"
"Masood_Abbas_Khattak","ANP",1,"Masood Abbas Khattak"
"Mian_Babar_Shah_Kaka_Khel","ANP",1,"Mian Babar Shah Kaka Khel"
"Mohammad_Ayub_Khan_Advocate","ANP",1,"Mohammad Ayub Khan Advocate"
"Mohammad_Farooq_Khan","ANP",1,"Mohammad Farooq Khan"
"Muhammad_Ayaz_Khan","ANP",1,"Muhammad Ayaz Khan"
"Muhammad_Ayub_Khan","ANP",2,"Muhammad Ayub Khan"
"Muhammad_Azam_Khan","ANP",1,"Muhammad Azam Khan"
"Muhammad_Daud_Khan_Khattak","ANP",1,"Muhammad Daud Khan Khattak"
"Muhammad_Farooq_Bangsh","ANP",1,"Muhammad Farooq Bangsh"
"Muhammad_Farooq_Khan","ANP",1,"Muhammad Farooq Khan"
"Muhammad_Fayaz_Khan","ANP",1,"Muhammad Fayaz Khan"
"Muhammad_Hashim_Babar","ANP",1,"Muhammad Hashim Babar"
"Muhammad_Ishaq","ANP",1,"Muhammad Ishaq"
"Muhammad_Ismail","ANP",1,"Muhammad Ismail"
"Muhammad_Kamal","ANP",1,"Muhammad Kamal"
"Muhammad_Khan_Afridi","ANP",1,"Muhammad Khan Afridi"
"Muhammad_Riaz_Khan","ANP",1,"Muhammad Riaz Khan"
"Muhammad_Sajid_Taheem_Advocate","ANP",1,"Muhammad Sajid Taheem Advocate"
"Muhammad_Saleem_Khan","ANP",1,"Muhammad Saleem Khan"
"Muhammad_Sharif_Khattak","ANP",1,"Muhammad Sharif Khattak"
"Muhammad_Taimoor_Khan","ANP",1,"Muhammad Taimoor Khan"
"Muhammad_Younus_Khan","ANP",1,"Muhammad Younus Khan"
"Muhammad_Zahid_Khan","ANP",1,"Muhammad Zahid Khan"
"Muhibullah_Kakar","ANP",1,"Muhibullah Kakar"
"Munir_Shah","ANP",1,"Munir Shah"
"Muzafer_Ul_Mulk","ANP",1,"Muzafer Ul Mulk"
"Muzaffar-Ul-Mulk","ANP",1,"Muzaffar-Ul-Mulk"
"Naik_Muhammad_Kakar","ANP",1,"Naik Muhammad Kakar"
"Naimat_Khalil","ANP",1,"Naimat Khalil"
"Naveed_Anjum_Khan","ANP",2,"Naveed Anjum Khan"
"Nawabzada_Khawaja_Muhammad_Khan_Hoti_Alias_Toti_Khan","ANP",1,"Nawabzada Khawaja Muhammad Khan Hoti Alias Toti Khan"
"Nawabzada_Mohamamd_Amin_Khan_Jogezai","ANP",1,"Nawabzada Mohamamd Amin Khan Jogezai"
"Nawaz_Ali_Burfat","ANP",1,"Nawaz Ali Burfat"
"Nisar_Ahmed","ANP",1,"Nisar Ahmed"
"Noor_Ahmed","ANP",1,"Noor Ahmed"
"Noor_Aslam","ANP",1,"Noor Aslam"
"Owais_Khan","ANP",1,"Owais Khan"
"Perviz_Khan_Advocate","ANP",1,"Perviz Khan Advocate"
"Pir_Dilawar_Shah","ANP",1,"Pir Dilawar Shah"
"Qalandar_Bux","ANP",1,"Qalandar Bux"
"Rahmat_Shah_Sael","ANP",1,"Rahmat Shah Sael"
"Rana_Mushtaq_Ahmad","ANP",1,"Rana Mushtaq Ahmad"
"Sadeed_Ur_Rehman","ANP",1,"Sadeed Ur Rehman"
"Sadid_Ur_Rahman","ANP",1,"Sadid Ur Rahman"
"Saif_Ullah","ANP",1,"Saif Ullah"
"Sajid_Mahmood","ANP",1,"Sajid Mahmood"
"Saqib_Ullah_Khan","ANP",1,"Saqib Ullah Khan"
"Sarfaraz_Khan_Jadoon","ANP",1,"Sarfaraz Khan Jadoon"
"Shah_Hussain","ANP",1,"Shah Hussain"
"Shah_Mohammad","ANP",1,"Shah Mohammad"
"Shahi_Khan","ANP",1,"Shahi Khan"
"Shahi_Khan_Sherani","ANP",1,"Shahi Khan Sherani"
"Shahnawaz_Khanzada","ANP",1,"Shahnawaz Khanzada"
"Shahzia_Batul","ANP",1,"Shahzia Batul"
"Shazia_Bibi","ANP",1,"Shazia Bibi"
"Sheheryar_Khan","ANP",1,"Sheheryar Khan"
"Sher_Nawaz_Khattak","ANP",1,"Sher Nawaz Khattak"
"Sherullah_Khan","ANP",1,"Sherullah Khan"
"Sultan_Khan_Mandokhail","ANP",1,"Sultan Khan Mandokhail"
"Sultan_Khan_Mandokhel","ANP",1,"Sultan Khan Mandokhel"
"Syed_Abdul_Qayyum","ANP",1,"Syed Abdul Qayyum"
"Syed_Basharat_Hussain","ANP",1,"Syed Basharat Hussain"
"Syed_Haider_Ali_Shah","ANP",2,"Syed Haider Ali Shah"
"Syed_Haroon_Shah","ANP",1,"Syed Haroon Shah"
"Syed_Karam_Darwesh","ANP",1,"Syed Karam Darwesh"
"Syed_Masood_Shah","ANP",1,"Syed Masood Shah"
"Syed_Muhammad_Afzal","ANP",1,"Syed Muhammad Afzal"
"Syed_Muhammad_Hanif","ANP",1,"Syed Muhammad Hanif"
"Syed_Muzafar_Ali_Shah_Jan","ANP",1,"Syed Muzafar Ali Shah Jan"
"Tariq_Hameed_Khattak","ANP",1,"Tariq Hameed Khattak"
"Umar_Hayat","ANP",1,"Umar Hayat"
"Umar_Khan","ANP",1,"Umar Khan"
"Waris_Khan","ANP",1,"Waris Khan"
"Zain_Umar_Arbab","ANP",1,"Zain Umar Arbab"
"Zarbali_Syed","ANP",1,"Zarbali Syed"
"Shoaib_Amjad_Pervaiz","APMM",1,"Shoaib Amjad Pervaiz"
"Makhdoom_Muhammad_Ehsan","APP",1,"Makhdoom Muhammad Ehsan"
"Bashir_Khan","ATP",1,"Bashir Khan"
"Malik_Annayat_Ullah_Khokhar","ATP",1,"Malik Annayat Ullah Khokhar"
"Rajkumar","ATP",1,"Rajkumar"
"Jawad_Aziz","Awami Himayat Tehreek Pakistan",1,"Jawad Aziz"
"M_iqbal_Haider","Awami Himayat Tehreek Pakistan",1,"M.iqbal Haider"
"Molvi_Iqbal_Haider_Advocate","Awami Himayat Tehreek Pakistan",1,"Molvi Iqbal Haider Advocate"
"Moulvi_Iqbal_Haider","Awami Himayat Tehreek Pakistan",1,"Moulvi Iqbal Haider"
"Tahir_Iqbal","Awami Himayat Tehreek Pakistan",1,"Tahir Iqbal"
"Engineer_Usman_Khan_Tarrakai","Awami Jamhuri Ittehad Pakistan",1,"Engineer Usman Khan Tarrakai"
"Mahr_Ghulam_Mustafa_Mangan_Advocate","Awami Justice Party Pakistan",1,"Mahr Ghulam Mustafa Mangan Advocate"
"Mohtarma_Nazish_Aslam_Advocate","Awami Justice Party Pakistan",1,"Mohtarma Nazish Aslam Advocate"
"Muhammad_Zafar_Iqbal_Gujjar","Awami Justice Party Pakistan",1,"Muhammad Zafar Iqbal Gujjar"
"Mushtaq_Ahmad_Bhatti","Awami Justice Party Pakistan",1,"Mushtaq Ahmad Bhatti"
"Qari_Nasir_Mahmood_Mughal","Awami Justice Party Pakistan",1,"Qari Nasir Mahmood Mughal"
"Rana_Akbar_Abbas","Awami Justice Party Pakistan",1,"Rana Akbar Abbas"
"Rana_Basharat_Ali","Awami Justice Party Pakistan",1,"Rana Basharat Ali"
"Sayyeda_Nighat_Ishfaq","Awami Justice Party Pakistan",1,"Sayyeda Nighat Ishfaq"
"Abdul_Khaliq_Shamas","Awami Muslim League Pakistan",1,"Abdul Khaliq Shamas"
"Abdul_Qadir","Awami Muslim League Pakistan",1,"Abdul Qadir"
"Abdul_Razaque","Awami Muslim League Pakistan",1,"Abdul Razaque"
"Begum_Shahmeem_Arshad_Minhas","Awami Muslim League Pakistan",1,"Begum Shahmeem Arshad Minhas"
"Ch_Dilbar_Hussain_Ghaffari","Awami Muslim League Pakistan",1,"Ch Dilbar Hussain Ghaffari"
"Chaudhary_Muhammad_Iqbal_Gujjar","Awami Muslim League Pakistan",1,"Chaudhary Muhammad Iqbal Gujjar"
"Gulana_Bibi","Awami Muslim League Pakistan",1,"Gulana Bibi"
"Kanwar_Aamir_Sami","Awami Muslim League Pakistan",1,"Kanwar Aamir Sami"
"Mahboob_Aftab_Khan","Awami Muslim League Pakistan",1,"Mahboob Aftab Khan"
"Malik_Tariq_Mehmood","Awami Muslim League Pakistan",1,"Malik Tariq Mehmood"
"Muhammad_Nasrullah_Arain","Awami Muslim League Pakistan",1,"Muhammad Nasrullah Arain"
"Muhammad_Rashid","Awami Muslim League Pakistan",1,"Muhammad Rashid"
"Muhammad_Usama_Nawaz","Awami Muslim League Pakistan",1,"Muhammad Usama Nawaz"
"Nawab_Imran_Khan_Khilji","Awami Muslim League Pakistan",1,"Nawab Imran Khan Khilji"
"Sheikh_Rashid_Ahmed","Awami Muslim League Pakistan",1,"Sheikh Rashid Ahmed"
"Syed_Mustafsir_Hussain_Bukhari","Awami Muslim League Pakistan",1,"Syed Mustafsir Hussain Bukhari"
"Syed_Rehan_Ali","Awami Muslim League Pakistan",1,"Syed Rehan Ali"
"Zafar_Ahmed_Ghori","Awami Muslim League Pakistan",1,"Zafar Ahmed Ghori"
"Commander__r__Ayoub_Malik","Awami Workers Party",1,"Commander (r) Ayoub Malik"
"Fanoos_Gujar","Awami Workers Party",1,"Fanoos Gujar"
"Ghulam_Abbas","Awami Workers Party",1,"Ghulam Abbas"
"Ghulam_Qadir_Alias_Papu","Awami Workers Party",1,"Ghulam Qadir Alias Papu"
"Kamal_Shah","Awami Workers Party",1,"Kamal Shah"
"Khan_Zada","Awami Workers Party",1,"Khan Zada"
"Mian_Abdul_Qayum","Awami Workers Party",1,"Mian Abdul Qayum"
"Mian_Ashiq_Hussain_Kamyana_Advocate","Awami Workers Party",1,"Mian Ashiq Hussain Kamyana Advocate"
"Muhammad_Aslam_Miraj","Awami Workers Party",1,"Muhammad Aslam Miraj"
"Muhammad_Athar_Khan_Advocate","Awami Workers Party",1,"Muhammad Athar Khan Advocate"
"Bahri_Room","AWP",1,"Bahri Room"
"Usman_Ghani","AWP",1,"Usman Ghani"
"Gul_Muhammad_Bhatti","Azad Pakistan Party",1,"Gul Muhammad Bhatti"
"Gull_Muhammad_Bhatti__Retired_","Azad Pakistan Party",1,"Gull Muhammad Bhatti (Retired)"
"Sardar_Sher_Zaman_Khan_Qaisrani","Azad Pakistan Party",1,"Sardar Sher Zaman Khan Qaisrani"
"Makhdoom_Syed_Sami_Ul_Hassan_Gillani","Bahawalpur National Awami Party",1,"Makhdoom Syed Sami Ul Hassan Gillani"
"Muhammd_Farooq_Azam_Malik","Bahawalpur National Awami Party",1,"Muhammd Farooq Azam Malik"
"Bahi_Khan","BAP",1,"Bahi Khan"
"Jasim","BAP",1,"Jasim"
"Khalid_Hussain_Magsi","BAP",1,"Khalid Hussain Magsi"
"Manzoor_Ahmed","BAP",1,"Manzoor Ahmed"
"Mir_Shah_Jahan_Khan_Khetran","BAP",1,"Mir Shah Jahan Khan Khetran"
"Prince_Ahmed_Omar_Ahmedzai","BAP",1,"Prince Ahmed Omar Ahmedzai"
"Qadha_Babar","BAP",1,"Qadha Babar"
"Rubina_Irfan","BAP",1,"Rubina Irfan"
"Syed_Abdul_Karim","BAP",1,"Syed Abdul Karim"
"Abdul_Ghafoor","BNP",1,"Abdul Ghafoor"
"Agha_Hassan_Baloch_Advocate","BNP",1,"Agha Hassan Baloch Advocate"
"Gaman_Khan","BNP",1,"Gaman Khan"
"Ghulam_Hadiar","BNP",1,"Ghulam Hadiar"
"Haji_Noor_Muhammad_Shahwani","BNP",1,"Haji Noor Muhammad Shahwani"
"Haq_Nawaz_Buzdar","BNP",1,"Haq Nawaz Buzdar"
"Jahanzaib_Baloch","BNP",1,"Jahanzaib Baloch"
"Khuda_Bukhsh","BNP",1,"Khuda Bukhsh"
"Malik_Naveed_Dehwar","BNP",1,"Malik Naveed Dehwar"
"Maqbool_Ahmed_Lehri","BNP",1,"Maqbool Ahmed Lehri"
"Mir_Abdul_Ghafoor_Mengal","BNP",1,"Mir Abdul Ghafoor Mengal"
"Mir_Abdul_Rauf_Mengal","BNP",1,"Mir Abdul Rauf Mengal"
"Mohammad_Qasim_Roonjho","BNP",1,"Mohammad Qasim Roonjho"
"Muhamamd_Akhtar_Mengal","BNP",1,"Muhamamd Akhtar Mengal"
"Muhammad_Akhtar_Mengal","BNP",1,"Muhammad Akhtar Mengal"
"Muhammad_Akhter_Mengal","BNP",1,"Muhammad Akhter Mengal"
"Muhammad_Hashim","BNP",1,"Muhammad Hashim"
"Muhammad_Ramzan","BNP",1,"Muhammad Ramzan"
"Naib_Faqeer_Muhammad_Zahri","BNP",1,"Naib Faqeer Muhammad Zahri"
"Nawabzada_Aurangzeb_Jogezai","BNP",1,"Nawabzada Aurangzeb Jogezai"
"Sayed_Essa_Nori","BNP",1,"Sayed Essa Nori"
"Shair_Afgan","BNP",1,"Shair Afgan"
"Syed_Ahsan_Shah","BNP",1,"Syed Ahsan Shah"
"Wadera_Gulzar_Khan","BNP",1,"Wadera Gulzar Khan"
"Zahid_Hussain","BNP",1,"Zahid Hussain"
"Abdul_Jabbar","BNP-A",1,"Abdul Jabbar"
"Abdul_Rauf_Rind","BNP-A",1,"Abdul Rauf Rind"
"Ghulam_Farooq","BNP-A",1,"Ghulam Farooq"
"Gulam_Farooq","BNP-A",1,"Gulam Farooq"
"Habib_Ur_Rehman","BNP-A",1,"Habib Ur Rehman"
"Haji_Muhamad_Azeem","BNP-A",1,"Haji Muhamad Azeem"
"Mir_Ali_Akbar","BNP-A",1,"Mir Ali Akbar"
"Mir_Muhammad_Khan_Chandio","BNP-A",1,"Mir Muhammad Khan Chandio"
"Mir_Muhammad_Shoaib_Baloch","BNP-A",1,"Mir Muhammad Shoaib Baloch"
"Mir_Mujeeb_Rahman_Shahwani","BNP-A",1,"Mir Mujeeb Rahman Shahwani"
"Muhammad_Arif_Badini","BNP-A",1,"Muhammad Arif Badini"
"Muhammad_Hanif_Baloch","BNP-A",1,"Muhammad Hanif Baloch"
"Muhammad_Qayyum_Baluch","BNP-A",1,"Muhammad Qayyum Baluch"
